date,time,unix_time,power,id,type
28/02/20,03:27:39,1582860459.0,0.0,fan_1,fan
28/02/20,03:29:14,1582860554.0,0.0,fan_1,fan
28/02/20,03:30:49,1582860649.0,0.0,fan_1,fan
28/02/20,03:32:24,1582860744.0,0.0,fan_1,fan
28/02/20,03:33:59,1582860839.0,0.0,fan_1,fan
28/02/20,03:35:34,1582860934.0,0.0,fan_1,fan
28/02/20,03:37:09,1582861029.0,0.0,fan_1,fan
28/02/20,03:38:45,1582861125.0,0.0,fan_1,fan
28/02/20,03:40:20,1582861220.0,0.0,fan_1,fan
28/02/20,03:41:55,1582861315.0,0.0,fan_1,fan
28/02/20,03:43:30,1582861410.0,0.0,fan_1,fan
28/02/20,03:45:05,1582861505.0,0.0,fan_1,fan
28/02/20,03:46:40,1582861600.0,0.0,fan_1,fan
28/02/20,03:48:14,1582861694.0,0.0,fan_1,fan
28/02/20,03:49:39,1582861779.0,0.0,fan_1,fan
28/02/20,03:51:14,1582861874.0,0.0,fan_1,fan
28/02/20,03:52:49,1582861969.0,0.0,fan_1,fan
28/02/20,03:54:23,1582862063.0,0.0,fan_1,fan
28/02/20,03:57:33,1582862253.0,0.0,fan_1,fan
28/02/20,03:59:08,1582862348.0,0.0,fan_1,fan
28/02/20,04:00:45,1582862445.0,0.0,fan_1,fan
28/02/20,04:05:30,1582862730.0,0.0,fan_1,fan
28/02/20,04:07:05,1582862825.0,0.0,fan_1,fan
28/02/20,04:08:40,1582862920.0,0.0,fan_1,fan
28/02/20,04:10:14,1582863014.0,0.0,fan_1,fan
28/02/20,04:11:49,1582863109.0,0.0,fan_1,fan
28/02/20,04:14:59,1582863299.0,0.0,fan_1,fan
28/02/20,04:18:08,1582863488.0,0.0,fan_1,fan
28/02/20,04:22:53,1582863773.0,0.0,fan_1,fan
28/02/20,04:24:28,1582863868.0,0.0,fan_1,fan
28/02/20,04:26:03,1582863963.0,0.0,fan_1,fan
28/02/20,04:27:38,1582864058.0,0.0,fan_1,fan
28/02/20,04:29:12,1582864152.0,0.0,fan_1,fan
28/02/20,04:30:47,1582864247.0,0.0,fan_1,fan
28/02/20,04:32:22,1582864342.0,0.0,fan_1,fan
28/02/20,04:33:57,1582864437.0,0.0,fan_1,fan
28/02/20,04:35:31,1582864531.0,0.0,fan_1,fan
28/02/20,04:37:06,1582864626.0,0.0,fan_1,fan
28/02/20,04:38:41,1582864721.0,0.0,fan_1,fan
28/02/20,04:40:16,1582864816.0,0.0,fan_1,fan
28/02/20,04:41:50,1582864910.0,0.0,fan_1,fan
28/02/20,04:43:25,1582865005.0,0.0,fan_1,fan
28/02/20,04:45:00,1582865100.0,0.0,fan_1,fan
28/02/20,04:46:34,1582865194.0,0.0,fan_1,fan
28/02/20,04:49:43,1582865383.0,0.0,fan_1,fan
28/02/20,04:52:53,1582865573.0,0.0,fan_1,fan
28/02/20,04:54:29,1582865669.0,0.0,fan_1,fan
28/02/20,04:56:05,1582865765.0,0.0,fan_1,fan
28/02/20,04:59:15,1582865955.0,0.0,fan_1,fan
28/02/20,05:00:54,1582866054.0,0.0,fan_1,fan
28/02/20,05:02:29,1582866149.0,0.0,fan_1,fan
28/02/20,05:05:38,1582866338.0,0.0,fan_1,fan
28/02/20,05:07:12,1582866432.0,0.0,fan_1,fan
28/02/20,05:08:47,1582866527.0,0.0,fan_1,fan
28/02/20,05:10:22,1582866622.0,0.0,fan_1,fan
28/02/20,05:11:57,1582866717.0,0.0,fan_1,fan
28/02/20,05:13:32,1582866812.0,0.0,fan_1,fan
28/02/20,05:15:07,1582866907.0,0.0,fan_1,fan
28/02/20,05:16:42,1582867002.0,0.0,fan_1,fan
28/02/20,05:18:16,1582867096.0,0.0,fan_1,fan
28/02/20,05:19:51,1582867191.0,0.0,fan_1,fan
28/02/20,05:21:26,1582867286.0,0.0,fan_1,fan
28/02/20,05:23:00,1582867380.0,0.0,fan_1,fan
28/02/20,05:24:35,1582867475.0,0.0,fan_1,fan
28/02/20,05:26:09,1582867569.0,0.0,fan_1,fan
28/02/20,05:27:45,1582867665.0,0.0,fan_1,fan
28/02/20,05:29:20,1582867760.0,0.0,fan_1,fan
28/02/20,05:30:54,1582867854.0,0.0,fan_1,fan
28/02/20,05:32:29,1582867949.0,0.0,fan_1,fan
28/02/20,05:34:04,1582868044.0,0.0,fan_1,fan
28/02/20,05:35:38,1582868138.0,0.0,fan_1,fan
28/02/20,05:37:13,1582868233.0,0.0,fan_1,fan
28/02/20,05:38:48,1582868328.0,0.0,fan_1,fan
28/02/20,05:40:22,1582868422.0,0.0,fan_1,fan
28/02/20,05:41:57,1582868517.0,0.0,fan_1,fan
28/02/20,05:45:06,1582868706.0,0.0,fan_1,fan
28/02/20,05:46:41,1582868801.0,0.0,fan_1,fan
28/02/20,05:48:17,1582868897.0,0.0,fan_1,fan
28/02/20,05:49:52,1582868992.0,0.0,fan_1,fan
28/02/20,05:51:27,1582869087.0,0.0,fan_1,fan
28/02/20,05:53:03,1582869183.0,0.0,fan_1,fan
28/02/20,05:57:48,1582869468.0,0.0,fan_1,fan
28/02/20,05:59:23,1582869563.0,0.0,fan_1,fan
28/02/20,06:01:00,1582869660.0,0.0,fan_1,fan
28/02/20,06:02:37,1582869757.0,0.0,fan_1,fan
28/02/20,06:05:47,1582869947.0,0.0,fan_1,fan
28/02/20,06:07:22,1582870042.0,0.0,fan_1,fan
28/02/20,06:08:58,1582870138.0,0.0,fan_1,fan
28/02/20,06:10:33,1582870233.0,0.0,fan_1,fan
28/02/20,06:12:07,1582870327.0,0.0,fan_1,fan
28/02/20,06:18:27,1582870707.0,0.0,fan_1,fan
28/02/20,06:20:02,1582870802.0,0.0,fan_1,fan
28/02/20,06:21:37,1582870897.0,0.0,fan_1,fan
28/02/20,06:23:13,1582870993.0,0.0,fan_1,fan
28/02/20,06:24:48,1582871088.0,0.0,fan_1,fan
28/02/20,06:26:22,1582871182.0,0.0,fan_1,fan
28/02/20,06:27:57,1582871277.0,0.0,fan_1,fan
28/02/20,06:29:32,1582871372.0,0.0,fan_1,fan
28/02/20,06:31:07,1582871467.0,0.0,fan_1,fan
28/02/20,06:32:41,1582871561.0,0.0,fan_1,fan
28/02/20,06:34:16,1582871656.0,0.0,fan_1,fan
28/02/20,06:35:51,1582871751.0,0.0,fan_1,fan
28/02/20,06:37:25,1582871845.0,0.0,fan_1,fan
28/02/20,06:39:00,1582871940.0,0.0,fan_1,fan
28/02/20,06:40:35,1582872035.0,0.0,fan_1,fan
28/02/20,06:42:10,1582872130.0,0.0,fan_1,fan
28/02/20,06:43:46,1582872226.0,0.0,fan_1,fan
28/02/20,06:45:21,1582872321.0,0.0,fan_1,fan
28/02/20,06:46:56,1582872416.0,0.0,fan_1,fan
28/02/20,06:48:31,1582872511.0,0.0,fan_1,fan
28/02/20,06:50:06,1582872606.0,0.0,fan_1,fan
28/02/20,06:51:41,1582872701.0,0.0,fan_1,fan
28/02/20,06:53:15,1582872795.0,0.0,fan_1,fan
28/02/20,06:54:50,1582872890.0,0.0,fan_1,fan
28/02/20,06:56:25,1582872985.0,0.0,fan_1,fan
28/02/20,06:58:00,1582873080.0,0.0,fan_1,fan
28/02/20,06:59:35,1582873175.0,0.0,fan_1,fan
28/02/20,07:01:12,1582873272.0,0.0,fan_1,fan
28/02/20,07:02:48,1582873368.0,0.0,fan_1,fan
28/02/20,07:04:22,1582873462.0,0.0,fan_1,fan
28/02/20,07:05:57,1582873557.0,0.0,fan_1,fan
28/02/20,07:07:32,1582873652.0,0.0,fan_1,fan
28/02/20,07:09:07,1582873747.0,0.0,fan_1,fan
28/02/20,07:10:41,1582873841.0,0.0,fan_1,fan
28/02/20,07:13:50,1582874030.0,0.0,fan_1,fan
28/02/20,07:15:25,1582874125.0,0.0,fan_1,fan
28/02/20,07:16:59,1582874219.0,0.0,fan_1,fan
28/02/20,07:20:09,1582874409.0,0.0,fan_1,fan
28/02/20,07:21:44,1582874504.0,0.0,fan_1,fan
28/02/20,07:23:18,1582874598.0,0.0,fan_1,fan
28/02/20,07:24:53,1582874693.0,0.0,fan_1,fan
28/02/20,07:26:28,1582874788.0,0.0,fan_1,fan
28/02/20,07:28:02,1582874882.0,0.0,fan_1,fan
28/02/20,07:29:37,1582874977.0,0.0,fan_1,fan
28/02/20,07:31:11,1582875071.0,0.0,fan_1,fan
28/02/20,07:32:46,1582875166.0,0.0,fan_1,fan
28/02/20,07:34:21,1582875261.0,0.0,fan_1,fan
28/02/20,07:35:56,1582875356.0,0.0,fan_1,fan
28/02/20,07:37:31,1582875451.0,0.0,fan_1,fan
28/02/20,07:39:06,1582875546.0,0.0,fan_1,fan
28/02/20,07:40:41,1582875641.0,0.0,fan_1,fan
28/02/20,07:42:16,1582875736.0,0.0,fan_1,fan
28/02/20,07:43:52,1582875832.0,0.0,fan_1,fan
28/02/20,07:45:26,1582875926.0,0.0,fan_1,fan
28/02/20,07:47:01,1582876021.0,0.0,fan_1,fan
28/02/20,07:48:36,1582876116.0,0.0,fan_1,fan
28/02/20,07:50:10,1582876210.0,0.0,fan_1,fan
28/02/20,07:51:45,1582876305.0,0.0,fan_1,fan
28/02/20,07:53:19,1582876399.0,0.0,fan_1,fan
28/02/20,07:54:54,1582876494.0,0.0,fan_1,fan
28/02/20,07:56:29,1582876589.0,0.0,fan_1,fan
28/02/20,08:01:17,1582876877.0,0.0,fan_1,fan
28/02/20,08:02:52,1582876972.0,0.0,fan_1,fan
28/02/20,08:04:28,1582877068.0,0.0,fan_1,fan
28/02/20,08:06:04,1582877164.0,0.0,fan_1,fan
28/02/20,08:07:39,1582877259.0,0.0,fan_1,fan
28/02/20,08:09:15,1582877355.0,0.0,fan_1,fan
28/02/20,08:10:49,1582877449.0,0.0,fan_1,fan
28/02/20,08:12:24,1582877544.0,0.0,fan_1,fan
28/02/20,08:14:00,1582877640.0,0.0,fan_1,fan
28/02/20,08:17:10,1582877830.0,0.0,fan_1,fan
28/02/20,08:18:46,1582877926.0,0.0,fan_1,fan
28/02/20,08:20:21,1582878021.0,0.0,fan_1,fan
28/02/20,08:23:33,1582878213.0,0.0,fan_1,fan
28/02/20,08:25:08,1582878308.0,0.0,fan_1,fan
28/02/20,08:26:44,1582878404.0,0.0,fan_1,fan
28/02/20,08:28:19,1582878499.0,0.0,fan_1,fan
28/02/20,08:29:44,1582878584.0,0.0,fan_1,fan
28/02/20,08:31:18,1582878678.0,0.0,fan_1,fan
28/02/20,08:32:53,1582878773.0,0.0,fan_1,fan
28/02/20,08:36:03,1582878963.0,0.0,fan_1,fan
28/02/20,08:39:03,1582879143.0,0.0,fan_1,fan
28/02/20,08:40:39,1582879239.0,0.0,fan_1,fan
28/02/20,08:42:15,1582879335.0,0.0,fan_1,fan
28/02/20,08:45:26,1582879526.0,0.0,fan_1,fan
28/02/20,08:47:01,1582879621.0,0.0,fan_1,fan
28/02/20,08:48:36,1582879716.0,0.0,fan_1,fan
28/02/20,08:50:11,1582879811.0,0.0,fan_1,fan
28/02/20,08:53:20,1582880000.0,0.0,fan_1,fan
28/02/20,08:54:55,1582880095.0,0.0,fan_1,fan
28/02/20,08:56:30,1582880190.0,0.0,fan_1,fan
28/02/20,08:58:04,1582880284.0,0.0,fan_1,fan
28/02/20,08:59:40,1582880380.0,0.0,fan_1,fan
28/02/20,09:01:18,1582880478.0,0.0,fan_1,fan
28/02/20,09:02:53,1582880573.0,0.0,fan_1,fan
28/02/20,09:04:28,1582880668.0,0.0,fan_1,fan
28/02/20,09:06:03,1582880763.0,0.0,fan_1,fan
28/02/20,09:07:39,1582880859.0,0.0,fan_1,fan
28/02/20,09:10:48,1582881048.0,0.0,fan_1,fan
28/02/20,09:12:23,1582881143.0,0.0,fan_1,fan
28/02/20,09:13:58,1582881238.0,0.0,fan_1,fan
28/02/20,09:15:33,1582881333.0,0.0,fan_1,fan
28/02/20,09:17:07,1582881427.0,0.0,fan_1,fan
28/02/20,09:18:42,1582881522.0,0.0,fan_1,fan
28/02/20,09:20:17,1582881617.0,0.0,fan_1,fan
28/02/20,09:21:52,1582881712.0,0.0,fan_1,fan
28/02/20,09:23:27,1582881807.0,0.0,fan_1,fan
28/02/20,09:26:36,1582881996.0,0.0,fan_1,fan
28/02/20,09:28:11,1582882091.0,0.0,fan_1,fan
28/02/20,09:29:46,1582882186.0,0.0,fan_1,fan
28/02/20,09:32:55,1582882375.0,0.0,fan_1,fan
28/02/20,09:34:30,1582882470.0,0.0,fan_1,fan
28/02/20,09:36:04,1582882564.0,0.0,fan_1,fan
28/02/20,09:37:39,1582882659.0,0.0,fan_1,fan
28/02/20,09:39:14,1582882754.0,0.0,fan_1,fan
28/02/20,09:40:49,1582882849.0,0.0,fan_1,fan
28/02/20,09:42:24,1582882944.0,0.0,fan_1,fan
28/02/20,09:43:59,1582883039.0,0.0,fan_1,fan
28/02/20,09:47:09,1582883229.0,0.0,fan_1,fan
28/02/20,09:50:19,1582883419.0,0.0,fan_1,fan
28/02/20,09:51:54,1582883514.0,0.0,fan_1,fan
28/02/20,09:53:29,1582883609.0,0.0,fan_1,fan
28/02/20,09:55:04,1582883704.0,0.0,fan_1,fan
28/02/20,09:56:38,1582883798.0,0.0,fan_1,fan
28/02/20,09:58:13,1582883893.0,0.0,fan_1,fan
28/02/20,09:59:47,1582883987.0,0.0,fan_1,fan
28/02/20,10:01:25,1582884085.0,0.0,fan_1,fan
28/02/20,10:03:00,1582884180.0,0.0,fan_1,fan
28/02/20,10:06:09,1582884369.0,0.0,fan_1,fan
28/02/20,10:07:44,1582884464.0,0.0,fan_1,fan
28/02/20,10:10:54,1582884654.0,0.0,fan_1,fan
28/02/20,10:12:30,1582884750.0,0.0,fan_1,fan
28/02/20,10:14:06,1582884846.0,0.0,fan_1,fan
28/02/20,10:15:41,1582884941.0,0.0,fan_1,fan
28/02/20,10:18:53,1582885133.0,0.0,fan_1,fan
28/02/20,10:20:28,1582885228.0,0.0,fan_1,fan
28/02/20,10:22:04,1582885324.0,0.0,fan_1,fan
28/02/20,10:23:39,1582885419.0,0.0,fan_1,fan
28/02/20,10:25:14,1582885514.0,0.0,fan_1,fan
28/02/20,10:26:50,1582885610.0,0.0,fan_1,fan
28/02/20,10:28:25,1582885705.0,0.0,fan_1,fan
28/02/20,10:30:00,1582885800.0,0.0,fan_1,fan
28/02/20,10:31:36,1582885896.0,0.0,fan_1,fan
28/02/20,10:33:12,1582885992.0,0.0,fan_1,fan
28/02/20,10:36:21,1582886181.0,0.0,fan_1,fan
28/02/20,10:39:31,1582886371.0,0.0,fan_1,fan
28/02/20,10:42:41,1582886561.0,0.0,fan_1,fan
28/02/20,10:44:15,1582886655.0,0.0,fan_1,fan
28/02/20,10:45:50,1582886750.0,0.0,fan_1,fan
28/02/20,10:47:25,1582886845.0,0.0,fan_1,fan
28/02/20,10:49:00,1582886940.0,0.0,fan_1,fan
28/02/20,10:50:35,1582887035.0,0.0,fan_1,fan
28/02/20,10:52:10,1582887130.0,0.0,fan_1,fan
28/02/20,10:53:44,1582887224.0,0.0,fan_1,fan
28/02/20,10:55:19,1582887319.0,0.0,fan_1,fan
28/02/20,10:56:54,1582887414.0,0.0,fan_1,fan
28/02/20,10:58:30,1582887510.0,0.0,fan_1,fan
28/02/20,11:00:06,1582887606.0,0.0,fan_1,fan
28/02/20,11:01:41,1582887701.0,0.0,fan_1,fan
28/02/20,11:04:51,1582887891.0,0.0,fan_1,fan
28/02/20,11:06:25,1582887985.0,0.0,fan_1,fan
28/02/20,11:09:35,1582888175.0,0.0,fan_1,fan
28/02/20,11:11:10,1582888270.0,0.0,fan_1,fan
28/02/20,11:12:45,1582888365.0,0.0,fan_1,fan
28/02/20,11:14:21,1582888461.0,0.0,fan_1,fan
28/02/20,11:15:56,1582888556.0,0.0,fan_1,fan
28/02/20,11:17:30,1582888650.0,0.0,fan_1,fan
28/02/20,11:19:05,1582888745.0,0.0,fan_1,fan
28/02/20,11:20:40,1582888840.0,0.0,fan_1,fan
28/02/20,11:22:15,1582888935.0,0.0,fan_1,fan
28/02/20,11:23:50,1582889030.0,0.0,fan_1,fan
28/02/20,11:25:24,1582889124.0,0.0,fan_1,fan
28/02/20,11:26:59,1582889219.0,0.0,fan_1,fan
28/02/20,11:28:34,1582889314.0,0.0,fan_1,fan
28/02/20,11:30:09,1582889409.0,0.0,fan_1,fan
28/02/20,11:31:44,1582889504.0,0.0,fan_1,fan
28/02/20,11:33:18,1582889598.0,0.0,fan_1,fan
28/02/20,11:34:53,1582889693.0,0.0,fan_1,fan
28/02/20,11:36:28,1582889788.0,0.0,fan_1,fan
28/02/20,11:38:02,1582889882.0,0.0,fan_1,fan
28/02/20,11:39:37,1582889977.0,0.0,fan_1,fan
28/02/20,11:41:12,1582890072.0,0.0,fan_1,fan
28/02/20,11:42:46,1582890166.0,0.0,fan_1,fan
28/02/20,11:44:21,1582890261.0,0.0,fan_1,fan
28/02/20,11:45:55,1582890355.0,0.0,fan_1,fan
28/02/20,11:47:30,1582890450.0,0.0,fan_1,fan
28/02/20,11:50:40,1582890640.0,0.0,fan_1,fan
28/02/20,11:52:14,1582890734.0,0.0,fan_1,fan
28/02/20,11:53:49,1582890829.0,0.0,fan_1,fan
28/02/20,11:55:24,1582890924.0,0.0,fan_1,fan
28/02/20,11:56:59,1582891019.0,0.0,fan_1,fan
28/02/20,12:00:10,1582891210.0,0.0,fan_1,fan
28/02/20,12:01:47,1582891307.0,0.0,fan_1,fan
28/02/20,12:03:21,1582891401.0,0.0,fan_1,fan
28/02/20,12:04:56,1582891496.0,0.0,fan_1,fan
28/02/20,12:06:32,1582891592.0,0.0,fan_1,fan
28/02/20,12:08:06,1582891686.0,0.0,fan_1,fan
28/02/20,12:09:41,1582891781.0,0.0,fan_1,fan
28/02/20,12:11:16,1582891876.0,0.0,fan_1,fan
28/02/20,12:12:50,1582891970.0,0.0,fan_1,fan
28/02/20,12:14:25,1582892065.0,0.0,fan_1,fan
28/02/20,12:16:00,1582892160.0,0.0,fan_1,fan
28/02/20,12:17:35,1582892255.0,0.0,fan_1,fan
28/02/20,12:19:10,1582892350.0,0.0,fan_1,fan
28/02/20,12:20:44,1582892444.0,0.0,fan_1,fan
28/02/20,12:22:19,1582892539.0,0.0,fan_1,fan
28/02/20,12:23:54,1582892634.0,0.0,fan_1,fan
28/02/20,12:27:04,1582892824.0,0.0,fan_1,fan
28/02/20,12:28:39,1582892919.0,0.0,fan_1,fan
28/02/20,12:30:14,1582893014.0,0.0,fan_1,fan
28/02/20,12:31:49,1582893109.0,0.0,fan_1,fan
28/02/20,12:33:24,1582893204.0,0.0,fan_1,fan
28/02/20,12:34:58,1582893298.0,0.0,fan_1,fan
28/02/20,12:36:33,1582893393.0,0.0,fan_1,fan
28/02/20,12:39:42,1582893582.0,0.0,fan_1,fan
28/02/20,12:42:52,1582893772.0,0.0,fan_1,fan
28/02/20,12:44:27,1582893867.0,0.0,fan_1,fan
28/02/20,12:46:03,1582893963.0,0.0,fan_1,fan
28/02/20,12:47:38,1582894058.0,0.0,fan_1,fan
28/02/20,12:49:14,1582894154.0,0.0,fan_1,fan
28/02/20,12:50:49,1582894249.0,0.0,fan_1,fan
28/02/20,12:52:25,1582894345.0,0.0,fan_1,fan
28/02/20,12:54:00,1582894440.0,0.0,fan_1,fan
28/02/20,12:55:35,1582894535.0,0.0,fan_1,fan
28/02/20,12:57:10,1582894630.0,0.0,fan_1,fan
28/02/20,13:01:57,1582894917.0,0.0,fan_1,fan
28/02/20,13:03:33,1582895013.0,0.0,fan_1,fan
28/02/20,13:05:08,1582895108.0,0.0,fan_1,fan
28/02/20,13:06:44,1582895204.0,0.0,fan_1,fan
28/02/20,13:08:19,1582895299.0,0.0,fan_1,fan
28/02/20,13:09:54,1582895394.0,0.0,fan_1,fan
28/02/20,13:11:29,1582895489.0,0.0,fan_1,fan
28/02/20,13:13:04,1582895584.0,0.0,fan_1,fan
28/02/20,13:16:15,1582895775.0,0.0,fan_1,fan
28/02/20,13:17:50,1582895870.0,0.0,fan_1,fan
28/02/20,13:19:25,1582895965.0,0.0,fan_1,fan
28/02/20,13:21:00,1582896060.0,0.0,fan_1,fan
28/02/20,13:22:34,1582896154.0,0.0,fan_1,fan
28/02/20,13:24:09,1582896249.0,0.0,fan_1,fan
28/02/20,13:25:44,1582896344.0,0.0,fan_1,fan
28/02/20,13:27:19,1582896439.0,0.0,fan_1,fan
28/02/20,13:28:54,1582896534.0,0.0,fan_1,fan
28/02/20,13:30:29,1582896629.0,0.0,fan_1,fan
28/02/20,13:32:03,1582896723.0,0.0,fan_1,fan
28/02/20,13:33:38,1582896818.0,0.0,fan_1,fan
28/02/20,13:36:47,1582897007.0,0.0,fan_1,fan
28/02/20,13:38:22,1582897102.0,0.0,fan_1,fan
28/02/20,13:39:57,1582897197.0,0.0,fan_1,fan
28/02/20,13:41:31,1582897291.0,0.0,fan_1,fan
28/02/20,13:43:06,1582897386.0,0.0,fan_1,fan
28/02/20,13:44:40,1582897480.0,0.0,fan_1,fan
28/02/20,13:46:16,1582897576.0,0.0,fan_1,fan
28/02/20,13:47:52,1582897672.0,0.0,fan_1,fan
28/02/20,13:49:28,1582897768.0,0.0,fan_1,fan
28/02/20,13:51:03,1582897863.0,0.0,fan_1,fan
28/02/20,13:52:39,1582897959.0,0.0,fan_1,fan
28/02/20,13:54:15,1582898055.0,0.0,fan_1,fan
28/02/20,13:55:50,1582898150.0,0.0,fan_1,fan
28/02/20,13:57:26,1582898246.0,0.0,fan_1,fan
28/02/20,13:59:01,1582898341.0,0.0,fan_1,fan
28/02/20,14:00:39,1582898439.0,0.0,fan_1,fan
28/02/20,14:02:15,1582898535.0,0.0,fan_1,fan
28/02/20,14:05:27,1582898727.0,0.0,fan_1,fan
28/02/20,14:08:39,1582898919.0,0.0,fan_1,fan
